geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
03313,-23.543977588954913,-46.55873914738295,sao paulo,SP
03313,-23.543977588954913,-46.55873914738295,sao paulo,SP
03311,-23.54858409048413,-46.56295962282868,sao paulo,SP
03342,-23.558830349892787,-46.56940945997114,sao paulo,SP
03389,-23.590957547319537,-46.52831353719199,sao paulo,SP
03378,-23.57098214964237,-46.541143811061346,sao paulo,SP
03386,-23.58125711878931,-46.526782552455415,sao paulo,SP
03306,-23.549142996510213,-46.57562870979884,sao paulo,SP
03317,-23.542955499298007,-46.56334464661709,sao paulo,SP
03319,-23.546541099659386,-46.57073842700101,sao paulo,SP
03414,-23.56123570191586,-46.546177201223365,sao paulo,SP
03437,-23.559585506520865,-46.5289678447112,sao paulo,SP
03446,-23.549222515119215,-46.5307003082117,sao paulo,SP
03445,-23.54901869969416,-46.53016813419699,sao paulo,SP
03476,-23.569773311098984,-46.50837606199163,sao paulo,SP
03437,-23.55963973988862,-46.53005305190731,sao paulo,SP
03423,-23.552773596168283,-46.543230188181624,sao paulo,SP
03470,-23.57030924202203,-46.52414544240867,sao paulo,SP
03414,-23.561503213532596,-46.546791309769944,sao paulo,SP
03476,-23.569773311098984,-46.50837606199163,sao paulo,SP
03417,-23.539685940879473,-46.54635608021235,sao paulo,SP
03423,-23.547896287264102,-46.54058576074793,sao paulo,SP
03420,-23.544515233192364,-46.54270610151011,sao paulo,SP
03429,-23.551747543164595,-46.54100419178831,sao paulo,SP
03426,-23.55252869969415,-46.53807658312655,sao paulo,SP
03427,-23.55589726672054,-46.53842689148245,são paulo,SP
03472,-23.574522216486812,-46.5205534417162,sao paulo,SP
03431,-23.554133203993324,-46.53048959908248,sao paulo,SP
03461,-23.56859619317329,-46.525323981678135,são paulo,SP
03449,-23.55751692117263,-46.523732977378955,sao paulo,SP
03478,-23.568954460168918,-46.515385633977054,sao paulo,SP
03420,-23.547293349991307,-46.54448408534824,sao paulo,SP
03471,-23.56507229944942,-46.520578919098234,são paulo,SP
03472,-23.574348869553912,-46.52303604302037,sao paulo,SP
03445,-23.550567841796994,-46.53097971080267,sao paulo,SP
03478,-23.568654838729557,-46.517275042018554,sao paulo,SP
03426,-23.55158439133823,-46.538680468636386,sao paulo,SP
03402,-23.548815109783135,-46.53702200298793,são paulo,SP
03426,-23.55256258312654,-46.53663311518264,sao paulo,SP
03477,-23.569642110739228,-46.50979295184374,sao paulo,SP
03477,-23.569642110739228,-46.50979295184374,sao paulo,SP
03446,-23.551455583126536,-46.52745303136359,sao paulo,SP
03471,-23.56734673327946,-46.517745185123204,são paulo,SP
03447,-23.55320448542905,-46.525271091869115,sao paulo,SP
03447,-23.55320448542905,-46.525271091869115,sao paulo,SP
03445,-23.54792147515726,-46.528911943101185,sao paulo,SP
03436,-23.55523677768481,-46.52857904746377,sao paulo,SP
03414,-23.560181947544574,-46.5524118805182,sao paulo,SP
03429,-23.55629726894223,-46.53410582292687,sao paulo,SP
03460,-23.56435943519532,-46.517784322926865,sao paulo,SP
03480,-23.576447493479133,-46.50490442200933,sao paulo,SP
03445,-23.548734458296902,-46.529979079636504,sao paulo,SP
03460,-23.56435943519532,-46.517784322926865,sao paulo,SP
03449,-23.5572443433262,-46.52150726380635,sao paulo,SP
03402,-23.548815109783135,-46.53702200298793,sao paulo,SP
03461,-23.570226940175512,-46.52647846561279,sao paulo,SP
03471,-23.561690637515206,-46.518847549396995,sao paulo,SP
03402,-23.548815109783135,-46.53702200298793,sao paulo,SP
03477,-23.569642110739228,-46.50979295184374,sao paulo,SP
03449,-23.554835853453756,-46.521526212043405,sao paulo,SP
03447,-23.552103038576963,-46.52496133083273,sao paulo,SP
03449,-23.55646841662184,-46.521971679892694,são paulo,SP
03426,-23.550569408680975,-46.54088389992436,são paulo,SP
03477,-23.569642110739228,-46.50979295184374,sao paulo,SP
03477,-23.569642110739228,-46.50979295184374,sao paulo,SP
03470,-23.568789483194326,-46.52236565119518,sao paulo,SP
03410,-23.551116935339547,-46.552603913959274,sao paulo,SP
03436,-23.558879211206687,-46.53251743865776,sao paulo,SP
03460,-23.56435943519532,-46.517784322926865,sao paulo,SP
03461,-23.569720397166613,-46.52205715445209,sao paulo,SP
03447,-23.55320448542905,-46.525271091869115,sao paulo,SP
03447,-23.55320448542905,-46.525271091869115,sao paulo,SP
03461,-23.568728770729802,-46.525302680737326,sao paulo,SP
03445,-23.54901869969416,-46.53016813419699,sao paulo,SP
03471,-23.568383992505904,-46.51991876243239,são paulo,SP
03437,-23.555921448237058,-46.52714903788447,são paulo,SP
03446,-23.548463517629372,-46.53038508243406,sao paulo,SP
03420,-23.543065403831715,-46.54186427906979,sao paulo,SP
03461,-23.57517561226845,-46.52538248167813,sao paulo,SP
03471,-23.56162765635121,-46.519247220499885,sao paulo,SP
03446,-23.549536236741915,-46.53002788037396,sao paulo,SP
03472,-23.574082023313522,-46.521702000000005,sao paulo,SP
03460,-23.56435943519532,-46.517784322926865,sao paulo,SP
03470,-23.57047071801602,-46.522098346096165,sao paulo,SP
03417,-23.539685940879473,-46.54635608021235,sao paulo,SP
03476,-23.57037144601536,-46.509861091032384,sao paulo,SP
03447,-23.553978889570956,-46.52640311119636,sao paulo,SP
03472,-23.574316107132546,-46.521062916180966,são paulo,SP
03480,-23.578416743551248,-46.50729992048014,são paulo,SP
03417,-23.539685940879473,-46.54635608021235,sao paulo,SP
03410,-23.552648057447083,-46.553299360118864,sao paulo,SP
03460,-23.56435943519532,-46.517784322926865,sao paulo,SP
03460,-23.56435943519532,-46.517784322926865,sao paulo,SP
03449,-23.554675204830044,-46.52182026242136,sao paulo,SP
03480,-23.57684778934157,-46.50315766250216,sao paulo,SP
03417,-23.539685940879473,-46.54635608021235,sao paulo,SP
03417,-23.539685940879473,-46.54635608021235,são paulo,SP
03402,-23.548815109783135,-46.53702200298793,são paulo,SP
03449,-23.557032660280477,-46.52470443796529,sao paulo,SP
03410,-23.54627110130417,-46.54915953802869,sao paulo,SP
03447,-23.55137479294824,-46.52495149264241,sao paulo,SP
03476,-23.571876346095767,-46.509798077258345,sao paulo,SP
03429,-23.5544382603439,-46.53398785469451,sao paulo,SP
03470,-23.56986822093021,-46.52116823965609,sao paulo,SP
03460,-23.56435943519532,-46.517784322926865,são paulo,SP
03446,-23.549635037191987,-46.53278309547579,sao paulo,SP
03460,-23.56435943519532,-46.517784322926865,sao paulo,SP
03480,-23.578307685267433,-46.50481927837729,são paulo,SP
03410,-23.552648057447083,-46.553299360118864,sao paulo,SP
03410,-23.54627110130417,-46.54915953802869,sao paulo,SP
03437,-23.55963973988862,-46.53005305190731,sao paulo,SP
03437,-23.554629315201378,-46.52694461017755,são paulo,SP
03470,-23.568949435195314,-46.5214651552888,sao paulo,SP
03426,-23.554792152922886,-46.53142763183104,sao paulo,SP
03417,-23.539685940879473,-46.54635608021235,sao paulo,SP
03470,-23.56831963419699,-46.522109295025714,sao paulo,SP
03427,-23.55572675881468,-46.53809507576895,sao paulo,SP
03476,-23.569455874290977,-46.510949028791615,sao paulo,SP
03426,-23.551734132667775,-46.536955281983985,sao paulo,SP
03427,-23.55188153788447,-46.53647763711117,sao paulo,SP
03471,-23.56162765635121,-46.519247220499885,sao paulo,SP
03447,-23.551714372468112,-46.52558351457094,sao paulo,SP
03427,-23.554852449073785,-46.53696613113858,sao paulo,SP
03423,-23.552773596168283,-46.543230188181624,sao paulo,SP
03417,-23.539685940879473,-46.54635608021235,sao paulo,SP
03427,-23.551740932281128,-46.535067147094495,sao paulo,SP
03437,-23.56122080322004,-46.53146356855557,sao paulo,SP
03431,-23.549498517629374,-46.54085216625307,sao paulo,SP
03436,-23.562566036355257,-46.52987801817762,sao paulo,SP
03426,-23.55448646655892,-46.53232491771018,sao paulo,SP
03431,-23.548066710802658,-46.54405460505509,sao paulo,SP
03420,-23.547642757977957,-46.54431965973222,são paulo,SP
03472,-23.572287031363597,-46.5200134417162,sao paulo,SP
03436,-23.562642551762934,-46.53063724493623,sao paulo,SP
03402,-23.551288425872233,-46.53163713944933,sao paulo,SP
03417,-23.539685940879473,-46.54635608021235,sao paulo,SP
03423,-23.54523246572221,-46.539280194010004,sao paulo,SP
03480,-23.5794285,-46.50503175000001,são paulo,SP
03471,-23.564841933936822,-46.51910629420902,sao paulo,SP
03423,-23.552773596168283,-46.543230188181624,sao paulo,SP
03477,-23.569642110739228,-46.50979295184374,sao paulo,SP
03437,-23.55963973988862,-46.53005305190731,sao paulo,SP
03472,-23.576153731057758,-46.52391025867045,sao paulo,SP
03480,-23.57908759423504,-46.511049059668785,são paulo,SP
03431,-23.548643266172277,-46.54281386234057,sao paulo,SP
03480,-23.577940456287138,-46.50259869830918,sao paulo,SP
03423,-23.55583522009349,-46.54265591243004,são paulo,SP
03427,-23.5544552761556,-46.53952476602805,sao paulo,SP
03402,-23.548815109783135,-46.53702200298793,são paulo,SP
03429,-23.553297125454414,-46.533358289197324,sao paulo,SP
03472,-23.574475279380597,-46.52354651908784,são paulo,SP
03431,-23.555034796006673,-46.52886592645276,sao paulo,SP
03431,-23.553227661117187,-46.533956584511515,sao paulo,SP
03431,-23.55166475214958,-46.53588063044609,sao paulo,SP
03420,-23.548552596168282,-46.54478621371685,sao paulo,SP
03414,-23.56088296034919,-46.551659321770195,sao paulo,SP
03476,-23.572427552599653,-46.511371797247435,sao paulo,SP
03449,-23.5572443433262,-46.52150726380635,sao paulo,SP
03410,-23.552648057447083,-46.553299360118864,sao paulo,SP
03437,-23.557489730198753,-46.52797138568346,são paulo,SP
03423,-23.5459279067459,-46.53956413988113,sao paulo,SP
03420,-23.546791739107842,-46.54380649777829,sao paulo,SP
03402,-23.548815109783135,-46.53702200298793,são paulo,SP
03478,-23.573210772693148,-46.51090120858096,sao paulo,SP
03414,-23.56187676602805,-46.54677207132554,são paulo,SP
03478,-23.575183166253076,-46.510380654596325,sao paulo,SP
03480,-23.57760534026779,-46.507632747157935,sao paulo,SP
03427,-23.555575582289826,-46.53927023550116,são paulo,SP
03477,-23.567871394944913,-46.51165209103238,sao paulo,SP
03414,-23.56187676602805,-46.54677207132554,são paulo,SP
03436,-23.562455837592093,-46.53003950206272,sao paulo,SP
03449,-23.556697721622694,-46.52110030974089,sao paulo,SP
03429,-23.551441701079135,-46.54157868872989,sao paulo,SP
03476,-23.569866303912523,-46.510372225921856,sao paulo,SP
03420,-23.548744403831716,-46.54482527906979,sao paulo,SP
03445,-23.550399513185972,-46.52731437010219,são paulo,SP
03446,-23.54952859893824,-46.532732552599654,são paulo,SP
03429,-23.55499364141035,-46.532402779906505,sao paulo,SP
03445,-23.55095751318597,-46.52759583735358,sao paulo,SP
03410,-23.552419547319534,-46.550802745628715,sao paulo,SP
03478,-23.570457830976956,-46.51379101540768,sao paulo,SP
03402,-23.548815109783135,-46.53702200298793,sao paulo,SP
03445,-23.547975925616033,-46.52959574355125,sao paulo,SP
03429,-23.55263658451152,-46.538869133360265,são paulo,SP
03477,-23.569642110739228,-46.50979295184374,são paulo,SP
03470,-23.566989771856427,-46.520190922009334,sao paulo,SP
03414,-23.56142374500097,-46.55017756532239,sao paulo,SP
03461,-23.56945250580729,-46.5265793485138,sao paulo,SP
03476,-23.571904686281016,-46.51387133647339,sao paulo,SP
03436,-23.556633255063776,-46.53221734762537,sao paulo,SP
03478,-23.570457830976956,-46.51379101540768,sao paulo,SP
03429,-23.553592177073117,-46.53231646225974,sao paulo,SP
03461,-23.571827570084796,-46.52392445490215,sao paulo,SP
03478,-23.57325846572221,-46.51335015168214,são paulo,SP
03471,-23.56162765635121,-46.519247220499885,sao paulo,SP
03423,-23.551817144324545,-46.54273786011887,são paulo,SP
03478,-23.56812216902305,-46.517713926308524,sao paulo,SP
03446,-23.548463517629372,-46.53038508243406,são paulo,SP
03427,-23.555565524006017,-46.53924879378496,sao paulo,SP
03420,-23.551230438537587,-46.549766317090544,sao paulo,SP
03410,-23.552648057447083,-46.553299360118864,sao paulo,SP
03436,-23.562138635581974,-46.530803294477465,sao paulo,SP
03472,-23.574916969473115,-46.52261329961333,sao paulo,SP
03414,-23.56088296034919,-46.551659321770195,são paulo,SP
03446,-23.549536236741915,-46.53002788037396,sao paulo,SP
03426,-23.552330699694153,-46.537967608661766,sao paulo,SP
03461,-23.573017592561598,-46.52537490660166,sao paulo,SP
03436,-23.559279171244743,-46.531771040798674,sao paulo,SP
03470,-23.5702837507646,-46.522645397166606,sao paulo,SP
03431,-23.553548601448398,-46.53182508243406,sao paulo,SP
03564,-23.53321650340715,-46.50046729003948,sao paulo,SP
03551,-23.53469148542905,-46.50138317485142,sao paulo,SP
03551,-23.53447046227479,-46.50298724089253,sao paulo,SP
03563,-23.54462715015292,-46.49124513558198,sao paulo,SP
03530,-23.53845497307979,-46.5185546194818,sao paulo,SP
03585,-23.571105097697494,-46.49189070996592,sao paulo,SP
03573,-23.55714959755326,-46.51125656771888,sao paulo,SP
03572,-23.572124632812006,-46.497748620318525,sao paulo,SP
03521,-23.548877507357595,-46.51772421495759,sao paulo,SP
03548,-23.539858721622704,-46.51019320038666,sao paulo,SP
03567,-23.541528237578635,-46.487510261036384,sao paulo,SP
03573,-23.55885275575627,-46.51140964640201,sao paulo,SP
03514,-23.535045041635392,-46.52060623633788,sao paulo,SP
03517,-23.543057608661762,-46.5278614730798,sao paulo,SP
03579,-23.564094244243726,-46.494802697472444,sao paulo,SP
03533,-23.54331467943905,-46.52124670344508,sao paulo,SP
03514,-23.535569074383968,-46.52032680183506,sao paulo,SP
03563,-23.54735395115125,-46.48786080544172,sao paulo,SP
03542,-23.532793795169955,-46.51605708298229,são paulo,SP
03568,-23.542002754371282,-46.48384207507647,sao paulo,SP
03550,-23.53056214071786,-46.50599515084539,sao paulo,SP
03520,-23.548724643632053,-46.522593298776634,sao paulo,SP
03523,-23.54929627477061,-46.516425102833374,sao paulo,SP
03555,-23.53892260601364,-46.49852286038274,sao paulo,SP
03542,-23.53013219401001,-46.515736199694146,sao paulo,SP
03550,-23.533890768249744,-46.50874104662705,sao paulo,SP
03567,-23.538407605603346,-46.49319704079866,sao paulo,SP
03575,-23.5573347732414,-46.505795615875115,sao paulo,SP
03520,-23.544476549541233,-46.52080875229381,sao paulo,SP
03567,-23.544391201223373,-46.49009746794391,sao paulo,SP
03562,-23.54585052178431,-46.497269823619376,sao paulo,SP
03508,-23.5333773805182,-46.535170667089815,sao paulo,SP
03570,-23.561904604218356,-46.48734142492353,são paulo,SP
03513,-23.53501826227713,-46.52396990590919,sao paulo,SP
03542,-23.53009036005425,-46.516035278193726,sao paulo,SP
03508,-23.538857981966597,-46.526294058428036,sao paulo,SP
03544,-23.53420007882737,-46.51636206119798,sao paulo,SP
03579,-23.56058377324141,-46.49669644768879,sao paulo,SP
03567,-23.54296933749782,-46.48964160061169,sao paulo,SP
03567,-23.537428250620376,-46.496654408130894,sao paulo,SP
03508,-23.538297195394982,-46.532410103525876,sao paulo,SP
03530,-23.538476001384986,-46.51865993158864,sao paulo,SP
03555,-23.540659999999946,-46.498639999999966,sao paulo,SP
03585,-23.560511374689806,-46.48909441381504,sao paulo,SP
03585,-23.56075501387846,-46.49055382278264,são paulo,SP
03521,-23.54769739716661,-46.51933817998731,sao paulo,SP
03544,-23.53420007882737,-46.51636206119798,sao paulo,SP
03554,-23.53367103857696,-46.5065121947025,sao paulo,SP
03569,-23.542147246465436,-46.488011961423034,sao paulo,SP
03544,-23.530600078827366,-46.50967996433723,sao paulo,SP
03564,-23.53532847377228,-46.496679380518195,são paulo,SP
03517,-23.542869310577622,-46.52888604302038,sao paulo,SP
03585,-23.566755524917713,-46.49154397508227,sao paulo,SP
03513,-23.536056384124876,-46.52265797515725,sao paulo,SP
03530,-23.539233446852073,-46.5230310976975,sao paulo,SP
03508,-23.537197089647407,-46.52954016180968,sao paulo,SP
03523,-23.54929627477061,-46.516425102833374,sao paulo,SP
03565,-23.536776803220036,-46.49575254815624,sao paulo,SP
03563,-23.54968531779099,-46.4925573702464,sao paulo,SP
03565,-23.540072951151245,-46.49417066472387,sao paulo,SP
03548,-23.539947663338886,-46.51136320038666,sao paulo,SP
03514,-23.535045041635392,-46.52060623633788,sao paulo,SP
03564,-23.537444521784316,-46.490771907438386,sao paulo,SP
03564,-23.53321650340715,-46.50046729003948,sao paulo,SP
03542,-23.53363954371285,-46.51566477615558,sao paulo,SP
03548,-23.540761362196324,-46.510210408967616,sao paulo,SP
03555,-23.53583931556928,-46.49930102109182,sao paulo,SP
03572,-23.575004977020928,-46.49724010071717,sao paulo,SP
03517,-23.546271080212346,-46.52677094269714,sao paulo,SP
03504,-23.539297882595665,-46.53936749639331,sao paulo,SP
03558,-23.545233303364256,-46.50087782292686,sao paulo,SP
03568,-23.542106217871797,-46.486498709821696,sao paulo,SP
03581,-23.55511248542905,-46.50119999999998,sao paulo,SP
03585,-23.5684224590571,-46.49440189924407,sao paulo,SP
03523,-23.549763604218356,-46.51536709991918,são paulo,SP
03523,-23.54929627477061,-46.516425102833374,sao paulo,SP
03531,-23.542597686652407,-46.520825652374604,são paulo,SP
03551,-23.53258979046729,-46.50333578331635,sao paulo,SP
03513,-23.53356701861032,-46.52505601846608,sao paulo,SP
03517,-23.543057608661762,-46.5278614730798,sao paulo,SP
03564,-23.53455969109581,-46.498657285042405,sao paulo,SP
03558,-23.54527071801602,-46.50480322162269,sao paulo,SP
03579,-23.562981942552913,-46.49775602775693,sao paulo,SP
03533,-23.54726088121069,-46.50706574202203,sao paulo,SP
03579,-23.565514499999995,-46.49584499999999,sao paulo,SP
03573,-23.557019771448854,-46.511903188993884,são paulo,SP
03573,-23.558204671937226,-46.51041981404007,sao paulo,SP
03581,-23.55511248542905,-46.50119999999998,sao paulo,SP
03517,-23.546271080212346,-46.52677094269714,sao paulo,SP
03548,-23.541505061342225,-46.509868330284455,sao paulo,SP
03575,-23.554490647238737,-46.50973389647413,sao paulo,SP
03531,-23.54225870425545,-46.51729962156892,sao paulo,SP
03555,-23.539632131636353,-46.49674886920394,são paulo,SP
03581,-23.557079965029715,-46.50129973841535,sao paulo,SP
03555,-23.53766938550985,-46.50000543075191,sao paulo,SP
03570,-23.567944599226696,-46.485962450314545,sao paulo,SP
03569,-23.543050222315188,-46.49002906189049,sao paulo,SP
03550,-23.529041224536893,-46.508323012493484,sao paulo,SP
03523,-23.551286835968614,-46.51845846364474,são paulo,SP
